Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A computer system to assist in the evaluation of the EEGs of epileptic patients","Behavior Research Methods & Instrumentation","","13","4","10.3758/BF03202062","J. Gotman","1981","http://link.springer.com/article/10.3758/BF03202062","Article"
"A database of associative strengths from the strength-sampling model: A theory-based supplement to the Nelson, McEvoy, and Schreiber word association norms","Behavior Research Methods","","40","1","10.3758/BRM.40.1.232","William S. Maki","2008","http://link.springer.com/article/10.3758/BRM.40.1.232","Article"
"NOVA SKED: A behavioral notation language for Data General minicomputers","Behavior Research Methods & Instrumentation","","10","5","10.3758/BF03205375","Steven G. GilbertDeborah C. Rice","1978","http://link.springer.com/article/10.3758/BF03205375","Article"
"The CLIPR remote laboratory microprocessor system: Development and applications","Behavior Research Methods & Instrumentation","","11","2","10.3758/BF03205664","Daniel E. BaileyWayne H. WardTerry L. SpearRonald L. LeathermanJoanne L. WaiteThomas W. Christian","1979","http://link.springer.com/article/10.3758/BF03205664","Article"
"Classical conditioning of the nictitating membrane response of the lemon shark (Negaprion brevirostris)","Behavior Research Methods & Instrumentation","","7","5","10.3758/BF03201554","Samuel H. GruberNeil Schneiderman","1975","http://link.springer.com/article/10.3758/BF03201554","Article"
"Microcomputer graphics in psychological research","Behavior Research Methods & Instrumentation","","11","2","10.3758/BF03205631","Ronald H. OlchStanley E. Hecht","1979","http://link.springer.com/article/10.3758/BF03205631","Article"
"A versatile memory-mapped I/O interface for microcomputers","Behavior Research Methods & Instrumentation","","13","6","10.3758/BF03207958","Naoyuki Osaka","1981","http://link.springer.com/article/10.3758/BF03207958","Article"
"Measuring incremental changes in word knowledge: Experimental validation and implications for learning and assessment","Behavior Research Methods","","40","4","10.3758/BRM.40.4.907","Gwen A. FrishkoffKevyn Collins-ThompsonCharles A. PerfettiJamie Callan","2008","http://link.springer.com/article/10.3758/BRM.40.4.907","Article"
"Implementing a long-term computerized remedial reading program with synthetic speech feedback: Hardware, software, and real-world issues","Behavior Research Methods, Instruments, & Computers","","21","2","10.3758/BF03205578","Barbara WiseRichard OlsonMike AnstettLauralyn AndrewsMaureen TerjakVivian SchneiderJulie KostuchLaura Kriho","1989","http://link.springer.com/article/10.3758/BF03205578","Article"
"A user-interactive graphics-based computer system for analysis of the EEG","Behavior Research Methods & Instrumentation","","13","4","10.3758/BF03202061","Michael E. ScammonMarshall M. KennardCharles F. StroebelBernard C. Glueck","1981","http://link.springer.com/article/10.3758/BF03202061","Article"
"Application of digital filters in the processing of eye movement data","Behavior Research Methods & Instrumentation","","14","3","10.3758/BF03203222","Edward J. EngelkenKennith W. StevensJames W. Wolfe","1982","http://link.springer.com/article/10.3758/BF03203222","Article"
"Performance in normal subjects on a novel battery of driving-related sensory-motor and cognitive tests","Behavior Research Methods","","41","2","10.3758/BRM.41.2.284","Carrie R. H. InnesRichard D. JonesTim J. AndersonSusan G. HollobonJohn C. Dalrymple-Alford","2009","http://link.springer.com/article/10.3758/BRM.41.2.284","Article"
"Introduction microcomputers in psychology","Behavior Research Methods & Instrumentation","","10","4","10.3758/BF03205329","Joseph B. Sidowski","1978","http://link.springer.com/article/10.3758/BF03205329","Article"
"The development and validation of computer self-efficacy and outcome expectancy scales in a nonvolitional context","Behavior Research Methods, Instruments, & Computers","","29","4","10.3758/BF03210603","John W. HenryRobert W. Stone","1997","http://link.springer.com/article/10.3758/BF03210603","Article"
"Standardization of pitch-range settings in voice acoustic analysis","Behavior Research Methods","","41","2","10.3758/BRM.41.2.318","Adam P. VogelPaul MaruffPeter J. SnyderJames C. Mundt","2009","http://link.springer.com/article/10.3758/BRM.41.2.318","Article"
"Perception, models, and data: Some comments","Behavior Research Methods, Instruments, & Computers","","29","1","10.3758/BF03200575","Patrick Suppes","1997","http://link.springer.com/article/10.3758/BF03200575","Article"
"NUANCE 3.0: Using genetic programming to model variable relationships","Behavior Research Methods","","38","2","10.3758/BF03192772","Geoff HollisChris F. WestburyJordan B. Peterson","2006","http://link.springer.com/article/10.3758/BF03192772","Article"
"Printout","Behavior Research Methods & Instrumentation","","3","5","10.3758/BF03208403","Joseph B. Sidowski","1971","http://link.springer.com/article/10.3758/BF03208403","Article"
"Methodological considerations in performing semantic- and translation-priming experiments across languages","Behavior Research Methods","","39","1","10.3758/BF03192839","Jeanette AltarribaDana M. Basnight-Brown","2007","http://link.springer.com/article/10.3758/BF03192839","Article"
"An instrumental cigarette smoke monitor designed for the direct measurement of smoke particulate matter generated in human smoking studies","Behavior Research Methods, Instruments, & Computers","","16","3","10.3758/BF03202399","Roger A. JenkinsThomas M. Gayle","1984","http://link.springer.com/article/10.3758/BF03202399","Article"
"Minicomputers","Behavior Research Methods & Instrumentation","","2","6","10.3758/BF03211027","Joseph B. Sidowski","1970","http://link.springer.com/article/10.3758/BF03211027","Article"
"Objective age of acquisition norms for a set of 328 words in Spanish","Behavior Research Methods","","39","3","10.3758/BF03193006","Bernardo ÁlvarezFernando Cuetos","2007","http://link.springer.com/article/10.3758/BF03193006","Article"
"Investigating the perception of soundscapes through acoustic scene simulation","Behavior Research Methods","","51","2","10.3758/s13428-018-1138-0","G. LafayM. RossignolN. MisdariisM. LagrangeJ.-F. Petiot","2019","http://link.springer.com/article/10.3758/s13428-018-1138-0","Article"
"Assessing the winning teams program of interactive satellite-based training","Behavior Research Methods, Instruments, & Computers","","31","2","10.3758/BF03207720","Christopher R. WolfeAimin WangDoris Bergen","1999","http://link.springer.com/article/10.3758/BF03207720","Article"
"The University of South Florida free association, rhyme, and word fragment norms","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195588","Douglas L. NelsonCathy L. McEvoyThomas A. Schreiber","2004","http://link.springer.com/article/10.3758/BF03195588","Article"
"SLOT: A research platform for investigating multimodal communication","Behavior Research Methods, Instruments, & Computers","","35","3","10.3758/BF03195518","Jan Peter de RuiterStéphane RossignolLouis VuurpijlDouglas W. CunninghamWillem J. M. Levelt","2003","http://link.springer.com/article/10.3758/BF03195518","Article"
"Psycholinguistic measures for German verb pairs: Semantic transparency, semantic relatedness, verb family size, and age of reading acquisition","Behavior Research Methods","","50","4","10.3758/s13428-018-1052-5","Eva SmolkaCarsten Eulitz","2018","http://link.springer.com/article/10.3758/s13428-018-1052-5","Article"
"EmoFinder: The meeting point for Spanish emotional words","Behavior Research Methods","","50","1","10.3758/s13428-017-1006-3","Isabel FragaMarc GuaschJuan HaroIsabel PadrónPilar Ferré","2018","http://link.springer.com/article/10.3758/s13428-017-1006-3","Article"
"Do your eyes give you away? A validation study of eye-movement measures used as indicators for mindless reading","Behavior Research Methods","","","","10.3758/s13428-019-01214-4","Lena SteindorfJan Rummel","2019","http://link.springer.com/article/10.3758/s13428-019-01214-4","Article"
"MEGALEX: A megastudy of visual and auditory word recognition","Behavior Research Methods","","50","3","10.3758/s13428-017-0943-1","Ludovic FerrandAlain MéotElsa SpinelliBoris NewChristophe PallierPatrick BoninStéphane DufauSebastiaan MathôtJonathan Grainger","2018","http://link.springer.com/article/10.3758/s13428-017-0943-1","Article"
"Rated age-of-acquisition norms for over 3,200 German words","Behavior Research Methods","","49","2","10.3758/s13428-016-0718-0","Julia M. H. BirchenoughRobert DaviesVincent Connelly","2017","http://link.springer.com/article/10.3758/s13428-016-0718-0","Article"
"Perceptual and motor attribute ratings for 559 object concepts","Behavior Research Methods","","44","4","10.3758/s13428-012-0215-z","Ben D. AmselThomas P. UrbachMarta Kutas","2012","http://link.springer.com/article/10.3758/s13428-012-0215-z","Article"
"Constructing and validating readability models: the method of integrating multilevel linguistic features with machine learning","Behavior Research Methods","","47","2","10.3758/s13428-014-0459-x","Yao-Ting SungJu-Ling ChenJi-Her ChaHou-Chiang TsengTao-Hsing ChangKuo-En Chang","2015","http://link.springer.com/article/10.3758/s13428-014-0459-x","Article"
"Norms and reading times for acronyms in French","Behavior Research Methods","","47","1","10.3758/s13428-014-0466-y","Patrick BoninAlain MéotSéverine MillotteAurélia Bugaiska","2015","http://link.springer.com/article/10.3758/s13428-014-0466-y","Article"
"The role of imagery-related properties in picture naming: A newly standardized set of 360 pictures for Japanese","Behavior Research Methods","","44","4","10.3758/s13428-011-0176-7","Takehiko NishimotoTakashi UedaKaori MiyawakiYuko UneMasaru Takahashi","2012","http://link.springer.com/article/10.3758/s13428-011-0176-7","Article"
"Effects of the psycholinguistic variables on the lexical decision task in Spanish: A study with 2,765 words","Behavior Research Methods","","46","2","10.3758/s13428-013-0383-5","María González-NostiAnalía BarbónJavier Rodríguez-FerreiroFernando Cuetos","2014","http://link.springer.com/article/10.3758/s13428-013-0383-5","Article"
"Autobiographical recall of personally familiar names and temporal information in e-mails: An automatic analytic approach using e-mail communications","Behavior Research Methods","","","","10.3758/s13428-018-1182-9","Abhilasha A. KumarSudheendra HangalAllyson C. Rosen","2019","http://link.springer.com/article/10.3758/s13428-018-1182-9","Article"
"Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness","Behavior Research Methods","","50","5","10.3758/s13428-017-0962-y","Hans Stadthagen-GonzálezPilar FerréMiguel A. Pérez-SánchezConstance ImbaultJosé Antonio Hinojosa","2018","http://link.springer.com/article/10.3758/s13428-017-0962-y","Article"
"Timed written picture naming in 14 European languages","Behavior Research Methods","","50","2","10.3758/s13428-017-0902-x","Mark TorranceGuido NottbuschRui A. AlvesBarbara ArféLucile ChanquoyEvgeny Chukharev-HudilainenIoannis DimakosRaquel FidalgoJukka HyönäÓmar I. JóhannessonGeorge MadjarovDennis N. PaulyPer Henning UppstadLuuk van WaesMichael VernonÅsa Wengelin","2018","http://link.springer.com/article/10.3758/s13428-017-0902-x","Article"
"Norms of conceptual familiarity for 3,596 French nouns and their contribution in lexical decision","Behavior Research Methods","","","","10.3758/s13428-018-1106-8","Georges ChedidMaximilliano A. WilsonChristophe BedettiAmandine E. ReyGuillaume T. ValletSimona Maria Brambati","2018","http://link.springer.com/article/10.3758/s13428-018-1106-8","Article"
"Disentangling perceptual and psycholinguistic factors in syntactic processing: Tone monitoring via ERPs","Behavior Research Methods","","50","3","10.3758/s13428-017-0932-4","David J. LobinaJosep DemestreJosé E. García-Albea","2018","http://link.springer.com/article/10.3758/s13428-017-0932-4","Article"
"Recognizing emotional speech in Persian: A validated database of Persian emotional speech (Persian ESD)","Behavior Research Methods","","47","1","10.3758/s13428-014-0467-x","Niloofar KeshtiariMichael KuhlmannMoharram EslamiGisela Klann-Delius","2015","http://link.springer.com/article/10.3758/s13428-014-0467-x","Article"
"Chinese translation norms for 1,429 English words","Behavior Research Methods","","49","3","10.3758/s13428-016-0761-x","Yun WenWalter J. B. van Heuven","2017","http://link.springer.com/article/10.3758/s13428-016-0761-x","Article"
"Norms for name agreement, familiarity, subjective frequency, and imageability for 348 object names in Tunisian Arabic","Behavior Research Methods","","48","2","10.3758/s13428-015-0602-3","Mariem BoukadiCirine ZouaidiMaximiliano A. Wilson","2016","http://link.springer.com/article/10.3758/s13428-015-0602-3","Article"
