Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"On the predictive validity of various corpus-based frequency norms in L2 English lexical processing","Behavior Research Methods","","50","1","10.3758/s13428-017-1001-8","Xiaocong ChenYanping DongXiufen Yu","2018","http://link.springer.com/article/10.3758/s13428-017-1001-8","Article"
"Spanish semantic feature production norms for 400 concrete concepts","Behavior Research Methods","","49","3","10.3758/s13428-016-0777-2","Jorge VivasLeticia VivasAna ComesañaAna García ConiAgostina Vorano","2017","http://link.springer.com/article/10.3758/s13428-016-0777-2","Article"
"Concreteness norms for 1,659 French words: Relationships with other psycholinguistic variables and word recognition times","Behavior Research Methods","","50","6","10.3758/s13428-018-1014-y","Patrick BoninAlain MéotAurélia Bugaiska","2018","http://link.springer.com/article/10.3758/s13428-018-1014-y","Article"
"English semantic word-pair norms and a searchable Web portal for experimental stimulus creation","Behavior Research Methods","","45","3","10.3758/s13428-012-0284-z","Erin M. BuchananJessica L. HolmesMarilee L. TeasleyKeith A. Hutchison","2013","http://link.springer.com/article/10.3758/s13428-012-0284-z","Article"
"Semantic memory: A feature-based analysis and new norms for Italian","Behavior Research Methods","","45","2","10.3758/s13428-012-0263-4","Maria MontefineseEttore AmbrosiniBeth FairfieldNicola Mammarella","2013","http://link.springer.com/article/10.3758/s13428-012-0263-4","Article"
"The adaptation of the Affective Norms for English Words (ANEW) for Italian","Behavior Research Methods","","46","3","10.3758/s13428-013-0405-3","Maria MontefineseEttore AmbrosiniBeth FairfieldNicola Mammarella","2014","http://link.springer.com/article/10.3758/s13428-013-0405-3","Article"
"Affective norms for 380 Spanish words belonging to three different semantic categories","Behavior Research Methods","","44","2","10.3758/s13428-011-0165-x","Pilar FerréMarc GuaschCornelia MoldovanRosa Sánchez-Casas","2012","http://link.springer.com/article/10.3758/s13428-011-0165-x","Article"
"Affective norms for french words (FAN)","Behavior Research Methods","","46","4","10.3758/s13428-013-0431-1","Catherine MonnierArielle Syssau","2014","http://link.springer.com/article/10.3758/s13428-013-0431-1","Article"
"Free associate norms for 139 European Portuguese words for children from different age groups","Behavior Research Methods","","46","2","10.3758/s13428-013-0388-0","Montserrat ComesañaIsabel FragaAna Júlia MoreiraCarla Sofia FradeAna Paula Soares","2014","http://link.springer.com/article/10.3758/s13428-013-0388-0","Article"
"Association norms for German noun compounds and their constituents","Behavior Research Methods","","47","4","10.3758/s13428-014-0539-y","Sabine Schulte im WaldeSusanne R. Borgwaldt","2015","http://link.springer.com/article/10.3758/s13428-014-0539-y","Article"
"Norms of valence, arousal, and dominance for 13,915 English lemmas","Behavior Research Methods","","45","4","10.3758/s13428-012-0314-x","Amy Beth WarrinerVictor KupermanMarc Brysbaert","2013","http://link.springer.com/article/10.3758/s13428-012-0314-x","Article"
"A new set of 272 pictures for psycholinguistic studies: Persian norms for name agreement, image agreement, conceptual familiarity, visual complexity, and age of acquisition","Behavior Research Methods","","47","4","10.3758/s13428-014-0537-0","Leila GhasisinFariba YadegariMehdi RahgozarAli NazariNiloufar Rastegarianzade","2015","http://link.springer.com/article/10.3758/s13428-014-0537-0","Article"
"Norms and reading times for acronyms in French","Behavior Research Methods","","47","1","10.3758/s13428-014-0466-y","Patrick BoninAlain MéotSéverine MillotteAurélia Bugaiska","2015","http://link.springer.com/article/10.3758/s13428-014-0466-y","Article"
"Determinants of naming latencies, object comprehension times, and new norms for the Russian standardized set of the colorized version of the Snodgrass and Vanderwart pictures","Behavior Research Methods","","45","3","10.3758/s13428-012-0279-9","Patrick BoninDiana Guillemard-TsaparinaAlain Méot","2013","http://link.springer.com/article/10.3758/s13428-012-0279-9","Article"
"Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness","Behavior Research Methods","","50","5","10.3758/s13428-017-0962-y","Hans Stadthagen-GonzálezPilar FerréMiguel A. Pérez-SánchezConstance ImbaultJosé Antonio Hinojosa","2018","http://link.springer.com/article/10.3758/s13428-017-0962-y","Article"
"Affective norms for 720 French words rated by children and adolescents (FANchild)","Behavior Research Methods","","49","5","10.3758/s13428-016-0831-0","Catherine MonnierArielle Syssau","2017","http://link.springer.com/article/10.3758/s13428-016-0831-0","Article"
"BLIND: a set of semantic feature norms from the congenitally blind","Behavior Research Methods","","45","4","10.3758/s13428-013-0323-4","Alessandro LenciMarco BaroniGiulia CazzolliGiovanna Marotta","2013","http://link.springer.com/article/10.3758/s13428-013-0323-4","Article"
"Subjective age-of-acquisition norms for 600 Turkish words from four age groups","Behavior Research Methods","","49","5","10.3758/s13428-016-0817-y","İlyas GözAli İ. TekcanAslı Aktan Erciyes","2017","http://link.springer.com/article/10.3758/s13428-016-0817-y","Article"
"Objective age of acquisition norms for a set of 286 words in Russian: Relationships with other psycholinguistic variables","Behavior Research Methods","","45","4","10.3758/s13428-013-0319-0","Andrei GrigorievIvan Oshhepkov","2013","http://link.springer.com/article/10.3758/s13428-013-0319-0","Article"
"A sharp image or a sharp knife: norms for the modality-exclusivity of 774 concept-property items","Behavior Research Methods","","43","1","10.3758/s13428-010-0038-8","Saskia van DantzigRosemary A. CowellRené ZeelenbergDiane Pecher","2011","http://link.springer.com/article/10.3758/s13428-010-0038-8","Article"
"Norms for grip agreement for 296 photographs of objects","Behavior Research Methods","","45","3","10.3758/s13428-012-0283-0","Sébastien LagacéFrédéric Downing-DoucetKatherine Guérard","2013","http://link.springer.com/article/10.3758/s13428-012-0283-0","Article"
"Affective norms for 1,586 polish words (ANPW): Duality-of-mind approach","Behavior Research Methods","","47","3","10.3758/s13428-014-0509-4","Kamil K. Imbir","2015","http://link.springer.com/article/10.3758/s13428-014-0509-4","Article"
"Thematic relatedness production norms for 100 object concepts","Behavior Research Methods","","48","4","10.3758/s13428-015-0679-8","Olessia JouravlevKen McRae","2016","http://link.springer.com/article/10.3758/s13428-015-0679-8","Article"
"Norms of valence and arousal for 14,031 Spanish words","Behavior Research Methods","","49","1","10.3758/s13428-015-0700-2","Hans Stadthagen-GonzalezConstance ImbaultMiguel A. Pérez SánchezMarc Brysbaert","2017","http://link.springer.com/article/10.3758/s13428-015-0700-2","Article"
"Modality exclusivity norms for 400 nouns: The relationship between perceptual experience and surface word form","Behavior Research Methods","","45","2","10.3758/s13428-012-0267-0","Dermot LynottLouise Connell","2013","http://link.springer.com/article/10.3758/s13428-012-0267-0","Article"
"A set of 150 pictures with morphologically complex English compound names: Norms for name agreement, familiarity, image agreement, and visual complexity","Behavior Research Methods","","43","2","10.3758/s13428-011-0065-0","Niels JanssenPetra E. PajtasAlfonso Caramazza","2011","http://link.springer.com/article/10.3758/s13428-011-0065-0","Article"
"A set of semantic norms for German and Italian","Behavior Research Methods","","43","1","10.3758/s13428-010-0028-x","Gerhard KremerMarco Baroni","2011","http://link.springer.com/article/10.3758/s13428-010-0028-x","Article"
"Dutch modality exclusivity norms: Simulating perceptual modality in space","Behavior Research Methods","","49","6","10.3758/s13428-017-0852-3","Laura J. SpeedAsifa Majid","2017","http://link.springer.com/article/10.3758/s13428-017-0852-3","Article"
"Predicting naming latencies for action pictures: Dutch norms","Behavior Research Methods","","46","1","10.3758/s13428-013-0358-6","Zeshu ShaoArdi RoelofsAntje S. Meyer","2014","http://link.springer.com/article/10.3758/s13428-013-0358-6","Article"
"Spanish norms for completion of restricted length word stems","Behavior Research Methods","","49","5","10.3758/s13428-016-0834-x","María José SolerCarmen DasíJuan Carlos RuizTeresa Cervera","2017","http://link.springer.com/article/10.3758/s13428-016-0834-x","Article"
"Russian norms for name agreement, image agreement for the colorized version of the Snodgrass and Vanderwart pictures and age of acquisition, conceptual familiarity, and imageability scores for modal object names","Behavior Research Methods","","43","4","10.3758/s13428-011-0121-9","Diana TsaparinaPatrick BoninAlain Méot","2011","http://link.springer.com/article/10.3758/s13428-011-0121-9","Article"
"Norms of valence, arousal, dominance, and age of acquisition for 4,300 Dutch words","Behavior Research Methods","","45","1","10.3758/s13428-012-0243-8","Agnes MoorsJan De HouwerDirk HermansSabine WanmakerKevin van SchieAnne-Laura Van HarmelenMaarten De SchryverJeffrey De WinneMarc Brysbaert","2013","http://link.springer.com/article/10.3758/s13428-012-0243-8","Article"
"Affective norms of 875 Spanish words for five discrete emotional categories and two emotional dimensions","Behavior Research Methods","","48","1","10.3758/s13428-015-0572-5","J. A. HinojosaN. Martínez-GarcíaC. Villalba-GarcíaU. Fernández-FolgueirasA. Sánchez-CarmonaM. A. PozoP. R. Montoro","2016","http://link.springer.com/article/10.3758/s13428-015-0572-5","Article"
"Chinese translation norms for 1,429 English words","Behavior Research Methods","","49","3","10.3758/s13428-016-0761-x","Yun WenWalter J. B. van Heuven","2017","http://link.springer.com/article/10.3758/s13428-016-0761-x","Article"
"German norms for semantic typicality, age of acquisition, and concept familiarity","Behavior Research Methods","","44","2","10.3758/s13428-011-0164-y","Astrid SchröderTeresa GemballaSteffie RuppinIsabell Wartenburger","2012","http://link.springer.com/article/10.3758/s13428-011-0164-y","Article"
"The bank of standardized stimuli (BOSS): comparison between French and English norms","Behavior Research Methods","","44","4","10.3758/s13428-011-0184-7","Mathieu B. BrodeurEva KehayiaGeneviève Dion-LessardMélissa ChauretTina MontreuilEmmanuelle Dionne-DostieMartin Lepage","2012","http://link.springer.com/article/10.3758/s13428-011-0184-7","Article"
"Reliability in content analysis: The case of semantic feature norms classification","Behavior Research Methods","","49","6","10.3758/s13428-016-0838-6","Marianna BolognesiRoosmaryn PilgramRomy van den Heerik","2017","http://link.springer.com/article/10.3758/s13428-016-0838-6","Article"
"Norms and comprehension times for 305 French idiomatic expressions","Behavior Research Methods","","45","4","10.3758/s13428-013-0331-4","Patrick BoninAlain MéotAurelia Bugaiska","2013","http://link.springer.com/article/10.3758/s13428-013-0331-4","Article"
"Dutch taboo norms","Behavior Research Methods","","50","2","10.3758/s13428-017-0890-x","Sander A. RoestTessa A. VisserRené Zeelenberg","2018","http://link.springer.com/article/10.3758/s13428-017-0890-x","Article"
"A 25-year replication of Katz et al.’s (1988) metaphor norms","Behavior Research Methods","","48","1","10.3758/s13428-015-0575-2","Spencer J. CampbellGary E. Raney","2016","http://link.springer.com/article/10.3758/s13428-015-0575-2","Article"
"Spanish norms for age of acquisition, concept familiarity, lexical frequency, manipulability, typicality, and other variables for 820 words from 14 living/nonliving concepts","Behavior Research Methods","","46","4","10.3758/s13428-013-0435-x","F. Javier Moreno-MartínezPedro R. MontoroInmaculada C. Rodríguez-Rojo","2014","http://link.springer.com/article/10.3758/s13428-013-0435-x","Article"
"Lisbon Symbol Database (LSD): Subjective norms for 600 symbols","Behavior Research Methods","","48","4","10.3758/s13428-015-0643-7","Marília PradaDavid RodriguesRita R. SilvaMargarida V. Garrido","2016","http://link.springer.com/article/10.3758/s13428-015-0643-7","Article"
